Cluster,FID,Lat,Long,DAYNO.,RAINFALL,YEAR
57,24.0,29.75,79.5,183.0,3.4876712328767123,2013.0
58,33.0,30.0,79.0,183.0,4.421917808219178,2013.0
59,55.0,30.5,78.5,183.0,4.561643835616438,2013.0
60,53.0,30.5,78.0,183.0,6.156164383561644,2013.0
61,32.0,30.0,78.75,183.0,3.345205479452055,2013.0
62,77.0,31.0,79.0,183.0,4.928767123287671,2013.0
63,10.0,29.25,80.25,183.0,3.654794520547945,2013.0
64,46.0,30.25,79.5,183.0,4.734246575342466,2013.0
65,39.0,30.0,80.5,183.0,5.4520547945205475,2013.0
66,18.0,29.75,78.0,183.0,3.9726027397260273,2013.0
67,26.0,29.75,80.0,183.0,4.090410958904109,2013.0
68,21.0,29.75,78.75,183.0,2.9945205479452053,2013.0
69,38.0,30.0,80.25,183.0,5.882191780821918,2013.0
70,74.0,31.0,78.25,183.0,5.934246575342466,2013.0
71,35.0,30.0,79.5,183.0,3.7945205479452055,2013.0
72,47.0,30.25,79.75,183.0,5.134246575342465,2013.0
73,11.0,29.5,78.75,183.0,3.638356164383562,2013.0
74,58.0,30.5,79.25,183.0,6.364383561643836,2013.0
75,29.0,30.0,78.0,183.0,4.506849315068493,2013.0
76,56.0,30.5,78.75,183.0,4.019178082191781,2013.0
77,80.0,31.0,79.75,183.0,5.0849315068493155,2013.0
78,1.0,29.0,79.25,183.0,4.6136986301369864,2013.0
79,30.0,30.0,78.25,183.0,3.506849315068493,2013.0
0,42.0,30.25,78.5,183.0,2.106849315068493,2014.0
1,27.0,29.75,80.25,183.0,3.747945205479452,2014.0
2,45.0,30.25,79.25,183.0,3.558904109589041,2014.0
3,5.0,29.25,79.0,183.0,2.4821917808219176,2014.0
4,81.0,31.25,78.25,183.0,2.389041095890411,2014.0
5,60.0,30.5,79.75,183.0,4.063013698630137,2014.0
6,3.0,29.0,79.75,183.0,3.249315068493151,2014.0
7,69.0,30.75,79.25,183.0,3.8794520547945206,2014.0
8,49.0,30.25,80.25,183.0,4.32054794520548,2014.0
9,24.0,29.75,79.5,183.0,2.9726027397260273,2014.0
10,29.0,30.0,78.0,183.0,3.4904109589041097,2014.0
11,63.5,30.75,77.875,183.0,2.573972602739726,2014.0
12,76.0,31.0,78.75,183.0,3.8602739726027395,2014.0
13,51.5,30.25,80.875,183.0,4.402739726027397,2014.0
14,16.0,29.5,80.0,183.0,3.4246575342465753,2014.0
15,21.0,29.75,78.75,183.0,2.8,2014.0
16,55.0,30.5,78.5,183.0,2.926027397260274,2014.0
17,80.0,31.0,79.75,183.0,4.016438356164383,2014.0
18,66.0,30.75,78.5,183.0,3.5287671232876714,2014.0
19,57.0,30.5,79.0,183.0,3.632876712328767,2014.0
20,39.0,30.0,80.5,183.0,4.112328767123287,2014.0
21,2.0,29.0,79.5,183.0,3.712328767123288,2014.0
22,25.0,29.75,79.75,183.0,3.128767123287671,2014.0
23,17.0,29.5,80.25,183.0,3.4136986301369863,2014.0
24,40.0,30.25,78.0,183.0,4.504109589041096,2014.0
25,72.0,30.75,80.0,183.0,4.23013698630137,2014.0
26,32.0,30.0,78.75,183.0,2.441095890410959,2014.0
27,0.0,28.75,80.0,183.0,3.8657534246575342,2014.0
